cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,2010,2011,2012,2013,2013/t3,2013/t4,2014,2014/t1,2014/t2,2014/t3,2014/t4,2015,2015/t1,2015/t2,2015/t3,2015/t4,2016,2016/t1,2016/t2,2016/t3,2016/t4,2017,2017/t1,2017/t2,2017/t3,2017/t4,2018,2018/t1,2018/t2,2018/t3,2018/t4,2019,2019/t1,2019/t2,2019/t3,2019/t4,2020,2020/t1,2020/t3,2020/t4,2021,2021/t1,2021/t2,2021/t3,2021/t4,2022,2022/t1,2022/t2,2022/t3,2022/t4,2023,2023/t1,2023/t2,2023/t3,2023/t4,2024,2024/t1,2024/t2,2024/t3,2024/t4,2025,2025/t1,2025/t2,unidad_medida
15,México,0,Estatal,6207020209,Population aged 18 years and over who believes may be the victim of a theft or assault on the street or on the public transport,,7443752.0,7872004.0,9489880.0,,,9890946.0,,,,,10161220.0,,,,,10387812.0,,,,,10541356.0,,,,,10552608.0,,,,,11020612.0,,,,,5969266.0,,,,10128414.0,,,,,10825506.0,,,,,10411568.0,,,,,10840837.0,,,,,10733359.0,,,People
15,México,0,Estatal,6207020211,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, men",,3597134.0,3723796.0,4594496.0,,,4911304.0,,,,,4807188.0,,,,,4927757.0,,,,,5020629.0,,,,,4947260.0,,,,,5329867.0,,,,,2625538.0,,,,4700146.0,,,,,5085642.0,,,,,4825265.0,,,,,4966674.0,,,,,4941633.0,,,People
15,México,0,Estatal,6207020212,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, women",,3846618.0,4148208.0,4895384.0,,,4979642.0,,,,,5354032.0,,,,,5460055.0,,,,,5520727.0,,,,,5605348.0,,,,,5690745.0,,,,,3343728.0,,,,5428268.0,,,,,5739864.0,,,,,5586303.0,,,,,5874163.0,,,,,5791726.0,,,People
15,México,0,Estatal,6207020214,Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport.,,70.5358572694815,74.5020117520428,86.7174349298041,,,88.4304989345546,,,,,88.680491482284,,,,,88.7983261024531,,,,,88.28919887942419,,,,,86.3944165831045,,,,,86.4946293506757,,,,,87.8598132491816,,,,80.7581161260301,,,,,85.2033861273176,,,,,79.7729181772,,,,,82.6806868252,,,,,80.3289011594,,,Percentage
15,México,0,Estatal,6207020216,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, men.",,71.5563045778017,76.432704234181,89.4484948907528,,,89.6341615873773,,,,,89.2482277298456,,,,,89.3105836266851,,,,,89.28429287696636,,,,,86.1881325161309,,,,,87.6666550981077,,,,,89.0491029759708,,,,80.2821128297592,,,,,85.7495928883865,,,,,80.714872015,,,,,83.3515951374,,,,,79.5959440745,,,Percentage
15,México,0,Estatal,6207020217,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, women.",,69.6075819902037,72.8500905311924,84.3017196546225,,,87.2746054527415,,,,,88.1768612387112,,,,,88.3410272307664,,,,,87.4033109460447,,,,,86.5773042536086,,,,,85.4249960145224,,,,,86.9480016974962,,,,81.1748537863029,,,,,84.7252166227138,,,,,78.9768095608,,,,,82.1217955179,,,,,80.9650336688,,,Percentage
15,México,0,Estatal,6207046244,Perception of confidence in judges.,,,,,,,,,,,,,,,,,46.0443558934883,,,,,45.6214509981699,,,,,42.5957429675287,,,,,48.254079228964,,,,,53.0450102403252,,,,55.457770625376,,,,,56.3345966042702,,,,,54.8436471904,,,,,56.1939183729776,,,,,52.302541177,,,Percentage
15,México,0,Estatal,6300000161,Population aged 18 years and older who considers unsafe their colony or locality.,,5819901.0,6129174.0,7171364.0,,,7712209.0,,,,,7497603.0,,,,,7841477.0,,,,,7605971.0,,,,,8134944.0,,,,,8399253.0,,,,,4300266.0,,,,7130782.0,,,,,7589825.0,,,,,7341383.0,,,,,7718195.0,,,,,7623609.0,,,People
15,México,0,Estatal,6300000164,Population aged 18 years and over who considers their municipality or delegation insecure.,,7753751.0,8051996.0,8817074.0,,,9358056.0,,,,,9190221.0,,,,,9697457.0,,,,,9637606.0,,,,,9954532.0,,,,,10206805.0,,,,,5574300.0,,,,9867661.0,,,,,10098752.0,,,,,10088319.0,,,,,9997193.0,,,,,10033675.0,,,People
15,México,0,Estatal,6300000168,People aged 18 years and over that can identify the Federal Police,,6704793.0,7036702.0,6300904.0,,,6739096.0,,,,,6337474.0,,,,,7974573.0,,,,,7369174.0,,,,,8073237.0,,,,,8102259.0,,,,,4129110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,People
15,México,0,Estatal,6300000169,Population aged 18 years and over who considers insecure its state.,,8851648.0,8931706.0,9925360.0,,,10361439.0,,,,,10382800.0,,,,,10600968.0,,,,,10832055.0,,,,,11209789.0,,,,,11316447.0,,,,,6278622.0,,,,11456576.0,,,,,11506904.0,,,,,11486680.0,,,,,11443636.0,,,,,11730292.0,,,People
15,México,0,Estatal,6300000173,"People aged 18 years and over that can identify the state police, total.",,7377943.0,7592060.0,7412309.0,,,7619779.0,,,,,7116318.0,,,,,8675576.0,,,,,7892122.0,,,,,8833388.0,,,,,9043014.0,,,,,4762938.0,,,,9269379.0,,,,,8975315.0,,,,,9071504.0,,,,,8224331.0,,,,,8690459.0,,,People
16,Michoacán de Ocampo,0,Estatal,6200002198,"Rate of people aged 18 and older who considered unsafe their state, for every hundred thousand inhabitants of 18 years and over",,76110.295721225,75984.4054447229,80277.2093112751,,,81991.7009615073,,,,,79807.0845958817,,,,,71652.4360715781,,,,,77646.58550237895,,,,,81942.5099911112,,,,,80221.4813944124,,,,,82999.9935014438,,,,79476.9965815073,,,,,83103.2955342909,,,,,80769.4408556859,,,,,79570.0156123385,,,,,80949.8958833347,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6200002235,"Rate of economic units that consider their neighborhood or locality as unsafe, per ten thousand economic units",,,4711.34710290946,,,,3756.3341239523,,,,,,,,,,3906.4274459395,,,,,,,,,,4358.56292879094,,,,,,,,,,4023.00487078441,,,,,,,,,3081.08984078945,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
16,Michoacán de Ocampo,0,Estatal,6200002237,"Rate of economic units that consider their state as unsafe, per ten thousand economic units",,,8790.9634415924,,,,8259.92402524065,,,,,,,,,,7488.59816043848,,,,,,,,,,8881.61474379095,,,,,,,,,,8377.06893984618,,,,,,,,,8150.79561569189,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
16,Michoacán de Ocampo,0,Estatal,6200002238,"Rate of economic units that consider their municipality or delegation as unsafe, per ten thousand economic units",,,7339.38708027241,,,,6230.80635440375,,,,,,,,,,6419.18623467001,,,,,,,,,,6833.0823544817,,,,,,,,,,6488.57908833496,,,,,,,,,5467.69535194547,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
16,Michoacán de Ocampo,0,Estatal,6200005815,"Rate of people aged 18 years and over that consider their neighborhood or locality as unsafe, per hundred thousand population aged 18 years and over",,31365.7620864506,33080.418382814,35946.5688827927,,,38417.3791629612,,,,,35861.7792199954,,,,,33356.5020339291,,,,,33789.2345886329,,,,,39240.4273987734,,,,,43285.2510797718,,,,,43351.9408660265,,,,36565.6135019894,,,,,35809.9197721051,,,,,34041.8676915051,,,,,35172.4677787136,,,,,33975.1725740134,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6200005816,"Rate of people aged 18 years and over that consider their municipality or delegation as unsafe, per hundred thousand population aged 18 years and over",,57066.0059086743,55394.7513233463,60728.4174763019,,,63294.830938242,,,,,62530.5481996707,,,,,56153.5393965919,,,,,60892.1333872355,,,,,65877.1339874666,,,,,66357.0112016166,,,,,66146.7821676729,,,,63279.0114450967,,,,,65231.6238733988,,,,,62225.5183950689,,,,,64035.3183858842,,,,,65335.869486614,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6200028554,Percentage of people aged 18 years and over who considers unsafe their city,,76.110295721225,75.9844054447229,80.2772093112752,,,81.9917009615073,,,,,79.8070845958817,,,,,71.6524360715781,,,,,77.646585502379,,,,,81.9425099911112,,,,,80.2214813944124,,,,,82.9999935014438,,,,79.4769965815073,,,,,83.1032955342909,,,,,80.7694408557,,,,,79.5700156123,,,,,80.9498958833,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6200035290,Percentage of women aged 18 years and over who reports feeling unsafe in public transportation and public spaces,,71.9150168169257,72.4541330539616,73.3816690797128,,,75.2003010454869,,,,,72.5038948733264,,,,,66.0513296154419,,,,,71.551350288128,,,,,73.3238351494577,,,,,78.141694958683,,,,,78.6510790453407,,,,75.1333045107364,,,,,72.9869293732187,,,,,70.8362352381,,,,,73.6699684318,,,,,73.2840435008,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6200035292,Percentage of men aged 18 years and over who reports feeling unsafe in public transport and spaces,,60.410662387069,69.7386223449403,67.4005917730384,,,69.9061858692466,,,,,65.6165636044051,,,,,57.4573675260818,,,,,65.133126263402,,,,,62.1702836911249,,,,,69.0180438359789,,,,,69.8206319313664,,,,65.4087732072307,,,,,64.3332043765799,,,,,57.0912733882,,,,,62.8932681259,,,,,63.2309334024,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6200112676,Perception of absence of corruption in the judicial system.,,29.4222420377576,23.052916427993,31.9649762037285,,,29.9274756201966,,,,,31.2074349689379,,,,,30.95877375602,,,,,28.5438556042291,,,,,21.8096503837913,,,,,29.2357737808703,,,,,26.1181467919651,,,,26.8444929425197,,,,,32.7419109276045,,,,,26.8841198597,,,,,29.1036798322773,,,,,22.9026216846,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6200118580,Perception of confidence in the police,,34.37675809,36.08978826,39.65065025,,,45.48253015,,,,,46.37740156,,,,,53.29899377,,,,,51.909212164061,,,,,49.2441225762787,,,,,52.5073864642351,,,,,54.0377368256839,,,,47.4461794410438,,,,,49.6387237203608,,,,,52.1263221873,,,,,52.1804551912654,,,,,48.3912296169,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6200118581,Perception of insecurity.,,31.3657620864506,33.080418382814,35.9465688827927,,,38.4173791629612,,,,,35.8617792199954,,,,,33.35650203,,,,,33.7892345886329,,,,,39.2404273987734,,,,,43.2852510797718,,,,,43.3519408660265,,,,36.5656135019894,,,,,35.8099197721051,,,,,34.0418676915,,,,,35.1724677787136,,,,,33.975172574,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6204327034,"Population aged 18 years and over, men",,1318504.0,1340742.0,1306582.0,,,1350756.0,,,,,1339805.0,,,,,1421393.0,,,,,1373771.0,,,,,1448935.0,,,,,,,,,,,,,,,,,,,1475947.0,,,,,1574139.0,,,,,1572623.0,,,,,1652117.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204327035,"Population aged 18 years and over, women",,1533574.0,1575917.0,1603782.0,,,1578499.0,,,,,1675921.0,,,,,1690564.0,,,,,1713301.0,,,,,1694359.0,,,,,,,,,,,,,,,,,,,1885602.0,,,,,1849360.0,,,,,1876572.0,,,,,1860289.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204327053,"Population aged 18 years and over who considers their colony or locality unsafe, men",,371331.0,451618.0,421034.0,,,465104.0,,,,,427554.0,,,,,414239.0,,,,,428038.0,,,,,515945.0,,,,,587431.0,,,,,230137.0,,,,502526.0,,,,,481601.0,,,,,456402.0,,,,,491402.0,,,,,516059.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204327054,"Population aged 18 years and over who considers their colony or locality to be unsafe, women",,523245.0,513225.0,625142.0,,,660239.0,,,,,653939.0,,,,,623801.0,,,,,615060.0,,,,,717497.0,,,,,797188.0,,,,,370254.0,,,,708522.0,,,,,722167.0,,,,,709021.0,,,,,721765.0,,,,,677287.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204327055,"Population aged 18 years and over who considers their state to be unsafe, men",,978975.0,1005699.0,1039122.0,,,1064382.0,,,,,1040404.0,,,,,980510.0,,,,,1037741.0,,,,,1148791.0,,,,,1142065.0,,,,,484926.0,,,,1177312.0,,,,,1199703.0,,,,,1209348.0,,,,,1197748.0,,,,,1311187.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204327056,"Population aged 18 years and over who consider their state unsafe, women",,1191750.0,1210507.0,1297237.0,,,1337364.0,,,,,1366359.0,,,,,1249283.0,,,,,1359265.0,,,,,1426903.0,,,,,1424079.0,,,,,664560.0,,,,1454955.0,,,,,1593855.0,,,,,1555793.0,,,,,1546777.0,,,,,1532102.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204327061,"Population aged 18 years and over who considers their municipality or delegation to be unsafe, men",,684466.0,740682.0,758483.0,,,787284.0,,,,,771473.0,,,,,735769.0,,,,,795432.0,,,,,878991.0,,,,,908994.0,,,,,363782.0,,,,895777.0,,,,,911878.0,,,,,882128.0,,,,,938334.0,,,,,1026766.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204327062,"Population aged 18 years and over who considers their municipality or delegation to be unsafe, women",,943101.0,874994.0,1008935.0,,,1066783.0,,,,,1114277.0,,,,,1011705.0,,,,,1084352.0,,,,,1191721.0,,,,,1213650.0,,,,,552300.0,,,,1200015.0,,,,,1280915.0,,,,,1248162.0,,,,,1270369.0,,,,,1268095.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204327082,"Rate of people aged 18 years and over who consider their colony or locality to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,28163.054492060703,33684.18383253452,32224.077784631965,,,34432.86574333188,,,,,31911.65878616664,,,,,29143.1715225838,,,,,31157.8858485148,,,,,35608.5676721178,,,,,39648.0459822869,,,,,38524.7122829044,,,,33023.4654904569,,,,,32629.9657101508,,,,,28993.7546811304,,,,,31247.2855859287,,,,,31236.2260057853,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6204327083,"Rate of people aged 18 years and over who consider their colony or locality to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,34119.31866346195,32566.75319829661,38979.23782658741,,,41827.01414444989,,,,,39019.67932856023,,,,,36898.9875568154,,,,,35899.12105345179,,,,,42346.2206061407,,,,,46423.4426773662,,,,,47013.5153666824,,,,39576.4418839254,,,,,38299.0153807643,,,,,38338.7225851105,,,,,38461.886887367,,,,,36407.6226865826,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6204327084,"Rate of people aged 18 years and over who consider their state to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,74248.92150497837,75010.62844305616,79529.79606331635,,,78798.98368025017,,,,,77653.389858972,,,,,68982.3293065324,,,,,75539.59138750199,,,,,79285.1991290155,,,,,77082.4924710485,,,,,81176.1456371626,,,,77366.9863917504,,,,,81283.6097773159,,,,,76825.9982123561,,,,,76162.4368968278,,,,,79364.0523038017,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6204327085,"Rate of people aged 18 years and over who consider their state insecure, per every one hundred thousand inhabitants aged 18 and over, women",,77710.6288969427,76812.86514454758,80886.11793872235,,,84723.77872903309,,,,,81528.84294665442,,,,,73897.4093852702,,,,,79336.03027138839,,,,,84214.9154931157,,,,,82929.8105648115,,,,,84383.4280577184,,,,81270.506774986,,,,,84527.6468735184,,,,,84126.0219751698,,,,,82425.6676535726,,,,,82358.2787405613,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6204327086,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,51912.31880980263,55244.18568225654,58050.92983065739,,,58284.69390474667,,,,,57580.99126365403,,,,,51763.9386151472,,,,,57901.35328231561,,,,,60664.6260874366,,,,,61351.607098745,,,,,60896.7566436493,,,,58865.9310098283,,,,,61782.5707833682,,,,,56038.7615070842,,,,,59666.8114354171,,,,,62148.5040103092,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6204327087,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,61496.934611567485,55522.847967247006,62909.734614804256,,,67582.11440108609,,,,,66487.44183049201,,,,,59844.2294997409,,,,,63290.22162480497,,,,,70334.6221196334,,,,,70675.6890537558,,,,,70129.0588002255,,,,67030.1330196362,,,,,67931.3556095083,,,,,67491.5646493922,,,,,67696.2567916392,,,,,68166.5590668977,,,"Cases per 100,000 inhabitants"
16,Michoacán de Ocampo,0,Estatal,6204409462,Perception of insecurity of the population aged 18 years and over in transport and in public spaces,,66.59660079,71.20585574,70.69651769,,,72.75904624,,,,,69.4440410037251,,,,,62.12601909,,,,,68.6951907827223,,,,,68.182486270772,,,,,73.915851575454,,,,,74.8421392380659,,,,70.6652745512813,,,,,69.1873597558744,,,,,64.51624493,,,,,68.7564489685274,,,,,68.55540049,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6204409463,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center",,1899387.0,2076832.0,2057526.0,,,2131298.0,,,,,2094242.0,,,,,1933335.0,,,,,2120670.0,,,,,2143176.0,,,,,2364438.0,,,,,1036506.0,,,,2340424.0,,,,,2325767.0,,,,,2208713.0,,,,,2371544.0,,,,,2407944.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204409464,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, men",,796517.0,935015.0,880644.0,,,944262.0,,,,,879134.0,,,,,816695.0,,,,,894780.0,,,,,900807.0,,,,,1022581.0,,,,,417091.0,,,,995341.0,,,,,949524.0,,,,,898696.0,,,,,989074.0,,,,,1044649.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204409465,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, women",,1102870.0,1141817.0,1176882.0,,,1187036.0,,,,,1215108.0,,,,,1116640.0,,,,,1225890.0,,,,,1242369.0,,,,,1341857.0,,,,,619415.0,,,,1345083.0,,,,,1376243.0,,,,,1310017.0,,,,,1382470.0,,,,,1363295.0,,,People
16,Michoacán de Ocampo,0,Estatal,6204451764,"Perception of insecurity of the population aged 18 and over in transport and in public spaces, men",,60.41066239,69.73862234,67.4005917730384,,,69.90618587,,,,,65.6165636,,,,,57.45736753,,,,,65.133126263402,,,,,62.1702836911249,,,,,69.0180438359789,,,,,69.8206319313664,,,,65.4087732072307,,,,,64.3332043765799,,,,,57.09127339,,,,,62.8932681259272,,,,,63.2309334,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6204451765,"Perception of insecurity of the population aged 18 and over in transport and in public spaces, women",,71.91501682,72.45413305,73.38166908,,,75.20030105,,,,,72.50389487,,,,,66.05132962,,,,,71.551350288128,,,,,73.3238351494577,,,,,78.141694958683,,,,,78.6510790453407,,,,75.1333045107364,,,,,72.9869293732187,,,,,70.83623524,,,,,73.6699684318001,,,,,73.2840435,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6207020209,Population aged 18 years and over who believes may be the victim of a theft or assault on the street or on the public transport,,1184739.0,1487587.0,1564352.0,,,1712569.0,,,,,1731550.0,,,,,1667368.0,,,,,1708820.0,,,,,1799599.0,,,,,1900704.0,,,,,864312.0,,,,1883338.0,,,,,1856208.0,,,,,1740601.0,,,,,1828119.0,,,,,2029973.0,,,People
16,Michoacán de Ocampo,0,Estatal,6207020211,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, men",,505390.0,697083.0,688547.0,,,769197.0,,,,,751488.0,,,,,730438.0,,,,,736026.0,,,,,811354.0,,,,,867646.0,,,,,366597.0,,,,841913.0,,,,,804004.0,,,,,780831.0,,,,,773368.0,,,,,942812.0,,,People
16,Michoacán de Ocampo,0,Estatal,6207020212,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, women",,679349.0,790504.0,875805.0,,,943372.0,,,,,980062.0,,,,,936930.0,,,,,972794.0,,,,,988245.0,,,,,1033058.0,,,,,497715.0,,,,1041425.0,,,,,1052204.0,,,,,959770.0,,,,,1054751.0,,,,,1087161.0,,,People
16,Michoacán de Ocampo,0,Estatal,6207020214,Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport.,,41.5395020753289,51.0031169224788,53.751077184847,,,58.4643194259291,,,,,57.41735157637,,,,,53.5794035714504,,,,,55.3540701350665,,,,,57.252010152407,,,,,59.4188364223852,,,,,62.4086682075466,,,,56.8643104167711,,,,,55.2188291766683,,,,,50.8427488952,,,,,53.0013234972,,,,,57.7943722907,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6207020216,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, men.",,38.3305625163064,51.9923296204639,52.6983381066018,,,56.9456659826053,,,,,56.0893562869224,,,,,51.3888840032278,,,,,53.577051779372255,,,,,55.9965767960606,,,,,58.560866730471,,,,,61.3679849340866,,,,55.3262615296861,,,,,54.4737717546768,,,,,49.6036881114,,,,,49.1769483214,,,,,57.0669026467,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6207020217,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, women.",,44.2984166398231,50.1615250041722,54.6087311118344,,,59.7638642786597,,,,,58.4790094521162,,,,,55.421149391564,,,,,56.7789314311963,,,,,58.3255968776393,,,,,60.1590952766406,,,,,63.1980526901217,,,,58.1716530876486,,,,,55.8020197263261,,,,,51.8974131591,,,,,56.2062633355,,,,,58.4404358678,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6207046244,Perception of confidence in judges.,,,,,,,,,,,,,,,,,60.1323278442445,,,,,53.7068388173424,,,,,51.8140109368513,,,,,56.0665262122529,,,,,57.9046463202257,,,,59.5726107120124,,,,,57.8218415748439,,,,,57.3994657557,,,,,59.1702603542312,,,,,52.4490091842,,,Percentage
16,Michoacán de Ocampo,0,Estatal,6300000161,Population aged 18 years and older who considers unsafe their colony or locality.,,894575.999999999,964843.0,1046176.0,,,1125343.0,,,,,1081493.0,,,,,1038040.0,,,,,1043098.0,,,,,1233442.0,,,,,1384619.0,,,,,600391.0,,,,1211048.0,,,,,1203768.0,,,,,1165423.0,,,,,1213167.0,,,,,1193346.0,,,People
16,Michoacán de Ocampo,0,Estatal,6300000164,Population aged 18 years and over who considers their municipality or delegation insecure.,,1627567.0,1615676.0,1767418.0,,,1854067.0,,,,,1885750.0,,,,,1747474.0,,,,,1879784.0,,,,,2070712.0,,,,,2122644.0,,,,,916082.0,,,,2095792.0,,,,,2192793.0,,,,,2130290.0,,,,,2208703.0,,,,,2294861.0,,,People
16,Michoacán de Ocampo,0,Estatal,6300000168,People aged 18 years and over that can identify the Federal Police,,1885709.0,1969923.0,1923351.0,,,1945249.0,,,,,2028380.0,,,,,2063716.0,,,,,1692115.0,,,,,1835762.0,,,,,1655931.0,,,,,731490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,People
16,Michoacán de Ocampo,0,Estatal,6300000169,Population aged 18 years and over who considers insecure its state.,,2170725.0,2216206.0,2336359.0,,,2401746.0,,,,,2406763.0,,,,,2229793.0,,,,,2397006.0,,,,,2575694.0,,,,,2566144.0,,,,,1149486.0,,,,2632267.0,,,,,2793558.0,,,,,2765141.0,,,,,2744525.0,,,,,2843289.0,,,People
16,Michoacán de Ocampo,0,Estatal,6300000173,"People aged 18 years and over that can identify the state police, total.",,1443324.0,1683249.0,1573094.0,,,1445920.0,,,,,1476385.0,,,,,1415083.0,,,,,1346524.0,,,,,1523329.0,,,,,1445888.0,,,,,695501.0,,,,1658985.0,,,,,1522519.0,,,,,1612385.0,,,,,1406266.0,,,,,1576670.0,,,People
17,Morelos,0,Estatal,6200002198,"Rate of people aged 18 and older who considered unsafe their state, for every hundred thousand inhabitants of 18 years and over",,80752.3529167876,81230.5224788949,86468.436838857,,,89048.4305350246,,,,,86251.204090155,,,,,84344.2601000934,,,,,86331.21647169643,,,,,86448.5756073066,,,,,88518.4022788398,,,,,87262.812711556,,,,86583.4573656025,,,,,86792.9760086745,,,,,86968.2796411926,,,,,90111.1072128538,,,,,90086.7332057089,,,"Cases per 100,000 inhabitants"
17,Morelos,0,Estatal,6200002235,"Rate of economic units that consider their neighborhood or locality as unsafe, per ten thousand economic units",,,6984.01665573434,,,,5517.5282123399,,,,,,,,,,4821.53807294755,,,,,,,,,,5360.66887476792,,,,,,,,,,6118.10870314667,,,,,,,,,4916.13064622975,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
17,Morelos,0,Estatal,6200002237,"Rate of economic units that consider their state as unsafe, per ten thousand economic units",,,8662.67623486063,,,,9184.38575771399,,,,,,,,,,8443.29116890546,,,,,,,,,,7805.30937216196,,,,,,,,,,8881.0111816112,,,,,,,,,7391.71594550236,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
17,Morelos,0,Estatal,6200002238,"Rate of economic units that consider their municipality or delegation as unsafe, per ten thousand economic units",,,8577.14094451803,,,,8202.45508116554,,,,,,,,,,7239.07933952386,,,,,,,,,,7000.14110829565,,,,,,,,,,8246.15256301658,,,,,,,,,6608.06461751558,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
17,Morelos,0,Estatal,6200005815,"Rate of people aged 18 years and over that consider their neighborhood or locality as unsafe, per hundred thousand population aged 18 years and over",,48453.3355445914,56545.9971348668,57586.8696353112,,,57237.869853192,,,,,53748.462440345,,,,,53572.0024041466,,,,,53592.8233908435,,,,,56315.6505142691,,,,,57848.2893923891,,,,,52932.1416412636,,,,50176.9724549228,,,,,54361.783284843,,,,,52614.9027307044,,,,,57114.5833118356,,,,,56223.0320748581,,,"Cases per 100,000 inhabitants"
17,Morelos,0,Estatal,6200005816,"Rate of people aged 18 years and over that consider their municipality or delegation as unsafe, per hundred thousand population aged 18 years and over",,66842.4064015921,74630.6001442356,77806.0078910905,,,79324.7763385536,,,,,77717.8711610271,,,,,74397.1781032236,,,,,76954.0557996204,,,,,77655.3904193504,,,,,81612.9913009456,,,,,80716.8544338223,,,,76585.6930230396,,,,,77816.4734641399,,,,,77699.2930219586,,,,,79594.4803428082,,,,,81798.0293089171,,,"Cases per 100,000 inhabitants"
17,Morelos,0,Estatal,6200028554,Percentage of people aged 18 years and over who considers unsafe their city,,80.7523529167876,81.2305224788949,86.468436838857,,,89.0484305350246,,,,,86.251204090155,,,,,84.3442601000934,,,,,86.3312164716964,,,,,86.4485756073066,,,,,88.5184022788398,,,,,87.262812711556,,,,86.5834573656025,,,,,86.7929760086745,,,,,86.9682796412,,,,,90.1111072129,,,,,90.0867332057,,,Percentage
17,Morelos,0,Estatal,6200035290,Percentage of women aged 18 years and over who reports feeling unsafe in public transportation and public spaces,,85.8818030290961,88.1565668517617,89.2916911943735,,,89.1629546007,,,,,89.1515931365602,,,,,88.6965732104413,,,,,89.3981869593697,,,,,88.7734349365828,,,,,90.4214638131486,,,,,86.3838720927847,,,,88.4367409710664,,,,,89.1701521627934,,,,,88.68445877,,,,,90.457321018,,,,,88.4270622905,,,Percentage
17,Morelos,0,Estatal,6200035292,Percentage of men aged 18 years and over who reports feeling unsafe in public transport and spaces,,78.5091832638739,83.4034404766702,86.1424780662668,,,88.1484549617843,,,,,88.9097422813937,,,,,83.3166199175471,,,,,84.8825318770506,,,,,84.8855069132184,,,,,84.6692904930646,,,,,82.1220132460024,,,,82.4159074727925,,,,,84.037361954068,,,,,81.0816533966,,,,,84.9990690489,,,,,82.0202236645,,,Percentage
